,eventDate,year,month,day,habitat,countryCode,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,hasCoordinate,species,iucnRedListCategory,substrate,latitude,longitude,coorUncert,observationID,region,district,filename,category_id,metaSubstrate,poisonous,elevation,landcover,biogeographicalRegion,filepath,label,is_augmented
2663,2019-06-14,2019,6.0,14.0,heath,DK,Hysterostegiella quercea (Fautrey & Lambotte) B.Hein,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Hysterostegiella,quercea,True,Hysterostegiella quercea,NE,leaf or needle litter,56.024459,12.007543,50.0,2269197912,Hovedstaden,Halsnæs,0-2269197912.JPG,1106,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2269197912.JPG,12,False
2664,2020-06-12,2020,6.0,12.0,park/churchyard,DK,Ramularia doronici (Sacc.) Grove,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Ramularia,doronici,True,Ramularia doronici,NE,living leaves,56.019638,12.504961,25.0,2640671307,Hovedstaden,Helsingør,3-2640671307.JPG,1937,plant material,0,116.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/3-2640671307.JPG,5,False
2665,2020-10-16,2020,10.0,16.0,natural grassland,DK,"Clavaria flavostellifera Olariaga, Salcedo, P.P.Daniëls & Kautman",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,flavostellifera,True,Clavaria flavostellifera,NE,soil,55.97279,10.529589,50.0,2984625309,Midtjylland,Samsø,0-2984625309.JPG,356,jord,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2984625309.JPG,0,False
2666,2021-03-22,2021,3.0,22.0,garden,DK,Pseudocosmospora eutypae C.S.Herrera & P.Chaverri,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Pseudocosmospora,eutypae,True,Pseudocosmospora eutypae,NE,fungi,56.087153,12.214728,10.0,3091015303,Hovedstaden,Gribskov,3-3091015303.JPG,1834,fungi and mycetozoans,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/3-3091015303.JPG,20,False
2667,2021-05-22,2021,5.0,22.0,Deciduous woodland,DK,Orbilia eucalypti (W.Phillips & Harkn.) Sacc.,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia,eucalypti,True,Orbilia eucalypti,NE,dead wood (including bark),55.044216,12.262688,25.0,3116986347,Sjælland,Vordingborg,5-3116986347.JPG,1552,wood,0,53.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/5-3116986347.JPG,16,False
2668,2021-08-09,2021,8.0,9.0,garden,DK,Coleosporium campanulae (Pers.) Tul.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,Coleosporium,campanulae,True,Coleosporium campanulae,NE,living leaves,55.050151,10.534559,5.0,3334596314,Syddanmark,Svendborg,8-3334596314.JPG,379,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/8-3334596314.JPG,19,False
2669,2020-03-09,2020,3.0,9.0,coniferous woodland/plantation,DK,Lachnellula pseudofarinacea (P.Crouan & H.Crouan) Dennis,Fungi,Ascomycota,Leotiomycetes,Helotiales,Lachnaceae,Lachnellula,pseudofarinacea,True,Lachnellula pseudofarinacea,NE,dead wood (including bark),56.03109,12.025884,25.0,2575122659,Hovedstaden,Gribskov,5-2575122659.JPG,1172,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/5-2575122659.JPG,12,False
2670,2020-11-14,2020,11.0,14.0,natural grassland,DK,Mollisia excelsior (P.Karst.) P.Karst.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Ploettnerulaceae,Belonium,excelsior,True,Belonium excelsior,NE,"dead stems of herbs, grass etc",56.148496,10.703716,10.0,2986417307,Midtjylland,Syddjurs,1-2986417307.JPG,1426,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2986417307.JPG,12,False
2671,2018-08-29,2018,8.0,29.0,Deciduous woodland,DK,"Xerocomus silwoodensis A.E.Hills, U.Eberh. & A.F.S.Taylor",Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Xerocomus,silwoodensis,True,Xerocomus silwoodensis,NE,leaf or needle litter,55.079647,10.176721,15.0,2238552175,Syddanmark,Faaborg-Midtfyn,1-2238552175.JPG,2417,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2238552175.JPG,0,False
2672,2018-07-13,2018,7.0,13.0,roadside,DK,Paraperonospora leptosperma (de Bary) Constant.,Chromista,Oomycota,Peronosporea,Peronosporales,Peronosporaceae,Paraperonospora,leptosperma,True,Paraperonospora leptosperma,NE,living leaves,57.415794,10.071141,50.0,2238551291,Nordjylland,Hjørring,2-2238551291.JPG,1575,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2238551291.JPG,17,False
2673,2018-07-24,2018,7.0,24.0,heath,IS,Stropharia alpina (M.Lange) M.Lange,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Stropharia,alpina,True,Stropharia aeruginosa,NE,soil,64.126228,-19.824008,15.0,2238551965,Suðurland,Gnúpverjahreppur,2-2238551965.JPG,2166,jord,0,811.0,16.0,arctic,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2238551965.JPG,0,False
2674,2019-11-20,2019,11.0,20.0,Unmanaged deciduous woodland,DK,Hyphoderma occidentale (D.P.Rogers) Boidin & Gilles,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Hyphodermataceae,Hyphoderma,occidentale,True,Hyphoderma occidentale,NE,dead wood (including bark),55.777345,12.557064,25.0,2465026137,Hovedstaden,Lyngby-Taarbæk,2-2465026137.JPG,1074,wood,0,96.0,1.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2465026137.JPG,0,False
2675,2019-02-27,2019,2.0,27.0,Thorny scrubland,DK,"Phylloscypha labessiana (Boud.) Van Vooren, T.Richter & M.Vega",Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Phylloscypha,labessiana,True,Phylloscypha labessiana,NE,soil,55.737356,11.993117,10.0,2239703550,Hovedstaden,Frederikssund,1-2239703550.JPG,1705,jord,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2239703550.JPG,18,False
2676,2021-05-31,2021,5.0,31.0,Bog woodland,DK,Pyrenopeziza urticicola (W.Phillips) Boud.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Ploettnerulaceae,Pyrenopeziza,urticicola,True,Pyrenopeziza urticicola,NE,"dead stems of herbs, grass etc",56.204484,10.7233,50.0,3126947312,Midtjylland,Syddjurs,0-3126947312.JPG,1915,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3126947312.JPG,12,False
2677,2018-10-19,2018,10.0,19.0,Willow scrubland,DK,Phaeohelotium fulvidulum (Boud.) Baral & Declercq,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Phaeohelotium,fulvidulum,True,Phaeohelotium fulvidulum,NE,dead wood (including bark),55.834229,8.200924,10.0,2238576041,Midtjylland,Ringkøbing-Skjern,0-2238576041.JPG,1646,wood,0,0.0,17.0,atlantic,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238576041.JPG,12,False
2678,2013-08-22,2013,8.0,22.0,other habitat,DK,Entomophthora schizophorae S.Keller & Wilding,Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,Entomophthoraceae,Entomophthora,schizophorae,True,Entomophthora schizophorae,NE,insects,55.63274,12.06754,75.0,2238218893,Sjælland,Roskilde,0-2238218893.JPG,806,animals,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238218893.JPG,6,False
2679,2009-07-26,2009,7.0,26.0,gravel or clay pit,DK,"Coprinopsis geesterani (Uljé) Redhead, Vilgalys & Moncalvo",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,geesterani,True,Coprinopsis geesterani,NE,"stems of herbs, grass etc",56.8121,9.74746,10.0,2237915498,Nordjylland,Rebild,1-2237915498.JPG,426,plant material,0,51.0,12.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2237915498.JPG,0,False
2680,2013-09-23,2013,9.0,23.0,coniferous woodland/plantation,DK,Lepista densifolia (J.Favre) Singer & Clémençon,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Lepista,densifolia,True,Lepista densifolia,NE,soil,57.36237,9.884,25.0,2238335318,Nordjylland,Hjørring,1-2238335318.JPG,1253,jord,0,50.0,9.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2238335318.JPG,0,False
2681,2019-11-07,2019,11.0,7.0,"wooded meadow, grazing forest",GR,Rubroboletus rhodoxanthus (Krombh.) Kuan Zhao & Zhu L.Yang,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Rubroboletus,rhodoxanthus,True,Rubroboletus rhodoxanthus,NT,soil,39.711792,21.620601,25.0,2449441913,Thessaly and Central Greece,Thessaly,1-2449441913.JPG,1994,jord,0,835.0,10.0,mediterranean,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2449441913.JPG,0,False
2682,2012-08-21,2012,8.0,21.0,garden,DK,Pseudosperma perlatum (Cooke) Matheny & Esteve-Rav.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Pseudosperma,perlatum,True,Pseudosperma perlatum,NE,soil,55.89123,10.18359,10.0,2238157258,Midtjylland,Odder,1-2238157258.JPG,1850,jord,0,25.0,12.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2238157258.JPG,0,False
2683,2021-10-10,2021,10.0,10.0,meadow,DK,"Golovinomyces monardae (G.S.Nagy) M.Scholler, U.Braun & Anke Schmidt",Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Golovinomyces,monardae,True,Golovinomyces monardae,NE,living leaves,55.379793,12.278835,25.0,3392600309,Sjælland,Stevns,1-3392600309.JPG,936,plant material,0,70.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-3392600309.JPG,12,False
2684,2012-09-23,2012,9.0,23.0,park/churchyard,DK,Hemimycena mauretanica (Maire) Singer,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Hemimycena,mauretanica,True,Hemimycena mauretanica,NE,leaf or needle litter,55.64674,12.53086,100.0,2238177261,Hovedstaden,København,1-2238177261.JPG,993,plant material,0,12.0,10.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2238177261.JPG,0,False
2685,2017-04-30,2017,4.0,30.0,Mixed woodland (with coniferous and deciduous trees),DK,Ciboria betulae (Woronin) W.L.White,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Ciboria,betulae,True,Ciboria betulae,NE,fruits,56.102857,8.830458,5.0,2238492552,Midtjylland,Herning,0-2238492552.JPG,320,plant material,0,0.0,17.0,atlantic,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238492552.JPG,12,False
2686,2018-11-01,2018,11.0,1.0,Willow scrubland,DK,Aphanobasidium bourdotii Boidin & Gilles,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Radulomycetaceae,Aphanobasidium,bourdotii,True,Aphanobasidium bourdotii,NE,"stems of herbs, grass etc",55.701944,9.4319,50.0,2816356301,Syddanmark,Vejle,8-2816356301.JPG,93,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/8-2816356301.JPG,0,False
2687,2021-04-16,2021,4.0,16.0,Forest bog,DK,Schizothecium hispidulum (Speg.) N.Lundq.,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,hispidulum,True,Schizothecium hispidulum,NE,faeces,56.075006,8.44689,75.0,3109978305,Midtjylland,Ringkøbing-Skjern,4-3109978305.JPG,2048,animals,0,12.0,9.0,atlantic,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/4-3109978305.JPG,20,False
2688,2020-12-15,2020,12.0,15.0,Deciduous woodland,DK,Phaeoisaria clavulata (Grove) E.W.Mason & S.Hughes,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Phaeoisaria,clavulata,True,Phaeoisaria clavulata,NE,dead wood (including bark),56.188451,10.692562,25.0,4847350420,Midtjylland,Syddjurs,1-4847350420.JPG,1649,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-4847350420.JPG,20,False
2689,2021-10-04,2021,10.0,4.0,coniferous woodland/plantation,DK,"Phlegmacium eliae (Bidaud, Moënne-Locc. & Reumaux) Niskanen & Liimat.",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Phlegmacium,eliae,True,Phlegmacium eliae,NE,soil,55.429817,12.11029,50.0,3382566368,Sjælland,Køge,0-3382566368.JPG,1669,jord,0,57.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3382566368.JPG,0,False
2690,2021-12-07,2021,12.0,7.0,hedgerow,DK,Dermea padi (Alb. & Schwein.) Fr.,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Dermea,padi,True,Dermea padi,NE,bark of living trees,56.203302,10.684141,5.0,3417645311,Midtjylland,Syddjurs,0-3417645311.JPG,672,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3417645311.JPG,12,False
2691,2020-07-26,2020,7.0,26.0,park/churchyard,DK,Russula anatina Romagn.,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,anatina,True,Russula anatina,NE,soil,55.783125,12.591431,15.0,2821589306,Hovedstaden,Lyngby-Taarbæk,1-2821589306.JPG,1998,jord,0,57.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2821589306.JPG,0,False
2692,2021-10-25,2021,10.0,25.0,other habitat,DK,Cladonia pocillum (Ach.) O.J.Rich.,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia,pocillum,True,Cladonia pocillum,NE,soil,57.117191,8.657012,5.0,3399805301,Nordjylland,Thisted,1-3399805301.JPG,341,jord,0,6.0,9.0,atlantic,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-3399805301.JPG,11,False
2693,2010-05-05,2010,5.0,5.0,bog,DK,Myriosclerotinia sulcatula T.Schumach. & L.M.Kohn,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Myriosclerotinia,sulcatula,True,Myriosclerotinia sulcatula,NE,"stems of herbs, grass etc",56.44647,9.96508,10.0,2237951226,Midtjylland,Randers,0-2237951226.JPG,1481,plant material,0,41.0,12.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2237951226.JPG,12,False
2694,2011-08-12,2011,8.0,12.0,natural grassland,DK,Inocybe albomarginata Velen.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,albomarginata,True,Inocybe albomarginata,NE,soil,55.70433,11.84145,5.0,2237968608,Sjælland,Lejre,1-2237968608.JPG,1110,jord,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2237968608.JPG,0,False
2695,2021-10-31,2021,10.0,31.0,Mixed woodland (with coniferous and deciduous trees),GR,Mycena viscosa Secr. ex Maire,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,viscosa,True,Mycena epipterygia,NE,dead wood (including bark),39.687501,21.362367,40.0,3395915435,Thessaly and Central Greece,Thessaly,0-3395915435.JPG,1464,wood,0,601.0,12.0,mediterranean,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-3395915435.JPG,0,False
2696,2021-07-23,2021,7.0,23.0,Mixed woodland (with coniferous and deciduous trees),DK,Puccinia sonchina P.Syd. & Syd.,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,sonchina,True,Puccinia sonchina,NE,living leaves,55.090895,10.52483,25.0,3329731303,Syddanmark,Svendborg,2-3329731303.JPG,1894,plant material,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-3329731303.JPG,19,False
2697,2020-07-05,2020,7.0,5.0,Deciduous woodland,DK,Pseudohelotium sordidulum (P.Karst.) Huhtinen,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Pseudohelotium,sordidulum,True,Pseudohelotium sordidulum,NE,dead wood (including bark),55.270864,12.084983,25.0,2812988315,Sjælland,Faxe,1-2812988315.JPG,1838,wood,0,28.0,8.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2812988315.JPG,12,False
2698,2016-09-07,2016,9.0,7.0,salt meadow,DK,Protostropharia dorsipora (Esteve-Rav. & Barrasa) Redhead,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Protostropharia,dorsipora,True,Protostropharia dorsipora,NE,faeces,55.593558,12.544243,10.0,2238473479,Hovedstaden,Tårnby,0-2238473479.JPG,1802,animals,0,35.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238473479.JPG,0,False
2699,2021-06-28,2021,6.0,28.0,Mixed woodland (with coniferous and deciduous trees),DK,Physarum cinereum Schumach.,Protozoa,Mycetozoa,Myxomycetes,Physarales,Physaraceae,Physarum,cinereum,True,Physarum cinereum,NE,dead wood (including bark),55.043614,10.551482,50.0,3380898301,Syddanmark,Svendborg,4-3380898301.JPG,1711,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/4-3380898301.JPG,15,False
2700,2021-05-03,2021,5.0,3.0,park/churchyard,DK,Sphaerographium squarrosum (Riess) Sacc.,Fungi,Ascomycota,Leotiomycetes,Chaetomellales,Chaetomellaceae,Sphaerographium,squarrosum,True,Sphaerographium squarrosum,NE,dead wood (including bark),55.70302,12.563825,25.0,3109987306,Hovedstaden,København,4-3109987306.JPG,2119,wood,0,106.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/4-3109987306.JPG,12,False
2701,2011-11-02,2011,11.0,2.0,Unmanaged deciduous woodland,DK,Psathyrella kitsiana Örstadius,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,kitsiana,True,Psathyrella kitsiana,NE,soil,56.80997,9.75413,10.0,2238124201,Nordjylland,Rebild,1-2238124201.JPG,1816,jord,0,56.0,12.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2238124201.JPG,0,False
2702,2018-04-10,2018,4.0,10.0,Deciduous woodland,DK,Cenococcum geophilum Fr.,Fungi,Ascomycota,Dothideomycetes,Mytilinidiales,Gloniaceae,Cenococcum,geophilum,True,Cenococcum geophilum,NE,soil,56.046793,12.554991,5.0,2238543679,Hovedstaden,Helsingør,0-2238543679.JPG,276,jord,0,50.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238543679.JPG,5,False
2703,2019-12-30,2019,12.0,30.0,Willow scrubland,DK,Hyphodiscus theiodeus (Cooke & Ellis) W.Y.Zhuang,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyphodiscaceae,Hyphodiscus,theiodeus,True,Hyphodiscus theiodeus,NE,dead wood (including bark),55.77055,12.028731,25.0,2542591070,Hovedstaden,Frederikssund,1-2542591070.JPG,1076,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2542591070.JPG,12,False
2704,2017-07-31,2017,7.0,31.0,natural grassland,DK,Entoloma olivaceotinctum Noordel.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,olivaceotinctum,True,Entoloma olivaceotinctum,NE,soil,56.879269,9.442955,25.0,2238500201,Nordjylland,Vesthimmerland,0-2238500201.JPG,781,jord,0,85.0,9.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238500201.JPG,0,False
2705,2018-04-21,2018,4.0,21.0,Deciduous woodland,DK,Cenococcum geophilum Fr.,Fungi,Ascomycota,Dothideomycetes,Mytilinidiales,Gloniaceae,Cenococcum,geophilum,True,Cenococcum geophilum,NE,soil,56.044791,12.555141,50.0,2238544794,Hovedstaden,Helsingør,0-2238544794.JPG,276,jord,0,54.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2238544794.JPG,5,False
2706,2017-11-30,2017,11.0,30.0,meadow,DK,Rutstroemia alni L.Rémy,Fungi,Ascomycota,Leotiomycetes,Helotiales,Rutstroemiaceae,Rutstroemia,alni,True,Rutstroemia alni,NE,dead wood (including bark),55.955976,12.150159,75.0,2238529716,Hovedstaden,Hillerød,2-2238529716.JPG,2026,wood,0,0.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2238529716.JPG,12,False
2707,2018-05-03,2018,5.0,3.0,Acidic oak woodland,DK,Dendrostoma leiphaemia (Fr.) Senan. & K.D.Hyde,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Erythrogloeaceae,Dendrostoma,leiphaemia,True,Dendrostoma leiphaemia,NE,dead wood (including bark),56.001657,12.276127,25.0,2238548273,Hovedstaden,Gribskov,2-2238548273.JPG,663,wood,0,7.0,8.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/2-2238548273.JPG,20,False
2708,2018-10-27,2018,10.0,27.0,natural grassland,DK,"Entoloma percoelestinum O.V.Morozova, Noordel., Vila & Bulyonk.",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,percoelestinum,True,Entoloma percoelestinum,NE,soil,56.960833,10.093611,15.0,2458348463,Nordjylland,Aalborg,1-2458348463.JPG,787,jord,0,82.0,12.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-2458348463.JPG,0,False
2709,2021-09-29,2021,9.0,29.0,coniferous woodland/plantation,DK,"Cerinomyces tortus (Willd.) Miettinen, J.C.Zamora & A.Savchenko",Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Cerinomycetaceae,Cerinomyces,tortus,True,Cerinomyces tortus,NE,dead wood (including bark),55.077062,15.026287,5.0,3380905414,Hovedstaden,Bornholm,3-3380905414.JPG,291,wood,0,223.0,5.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/3-3380905414.JPG,4,False
2710,2020-07-23,2020,7.0,23.0,heath,SE,Exobasidium juelianum Nannf.,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,Exobasidiaceae,Exobasidium,juelianum,True,Exobasidium juelianum,NE,living leaves,56.335763,13.196393,25.0,2999560327,Halland,Laholm,0-2999560327.JPG,853,plant material,0,198.0,8.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/0-2999560327.JPG,8,False
2711,2021-01-19,2021,1.0,19.0,Deciduous woodland,DK,Apiognomonia hystrix (Tode) Sogonov,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Gnomoniaceae,Apiognomonia,hystrix,True,Apiognomonia hystrix,NE,leaf or needle litter,56.452069,8.760331,25.0,3032615302,Midtjylland,Holstebro,1-3032615302.JPG,96,plant material,0,19.0,12.0,atlantic,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/1-3032615302.JPG,20,False
2712,2011-08-27,2011,8.0,27.0,gravel or clay pit,DK,Clitocybe albofragrans (Harmaja) Kuyper,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Clitocybe,albofragrans,True,Clitocybe albofragrans,NE,soil,55.34157,12.44604,150.0,2237972965,Sjælland,Stevns,3-2237972965.JPG,362,jord,0,155.0,17.0,continental,../data/fungi-clef-2025/images/FungiTastic-FewShot/train/300p/3-2237972965.JPG,0,False
